DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,46.4504848741,-24.9276720646,-16.1387396712,1.35,0.818357364338,1.02962161005,1.25815646674,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,48.9124507696,-21.4257625833,-15.8050945015,4.4,2.6672388171,2.18292644661,0.818421819829,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,50.1581349637,-23.9378296271,-15.9728168283,4.95,3.00064366924,3.27088761346,1.09006199136,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,47.7955990186,-26.8203161845,-15.8858208215,3.35,2.03073864484,2.129498337,1.04863239906,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,49.0449635564,-24.1482835091,-13.3613389895,4.25,2.57631022106,2.8180737975,1.09384101901,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,47.6351682978,-23.228625,-19.0988623707,3.25,1.97011958081,1.87788243005,0.953181953185,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,46.7296529971,-20.3817960379,-16.2339271415,1.35,0.818357364338,1.58826896541,1.94080121305,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,46.5409125003,-21.6795407703,-13.3855080626,2.1,1.27300034453,1.53545076169,1.20616680765,1.64964605786,False
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,46.5784392012,-24.2509410032,-12.200797572,1.6,0.9699050244,2.60957395111,2.69054586322,1.64964605786,True
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,46.3806946998,-26.4072999174,-13.2400253401,1.85,1.12145268446,2.81558214328,2.51065620715,1.64964605786,True
HDR-Surface,46.8957251089,-23.1041420201,-15.9854059532,46.3806946998,-26.6662738529,-16.2274667425,1.55,0.939595492388,1.8625893814,1.98233111641,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,33.817284109,12.7737282835,-36.4278789907,2.8,1.6973337927,1.01376475173,0.597268937958,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,34.9677547365,11.6692283187,-36.207129606,3.3,2.00042911283,1.55929309482,0.779479305126,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,33.5826340021,10.3244855452,-36.1652658318,1.95,1.18207174849,0.941854842692,0.79678314273,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,34.423509264,11.7621407549,-35.4150229294,2.65,1.60640519666,1.28604599783,0.800573853039,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,33.4689373069,12.3609799273,-38.1589784724,2.6,1.57609566465,0.659554606004,0.418473713745,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.8529257573,13.3508302338,-36.5609988567,1.45,0.878976428363,1.16599685371,1.32653938841,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.7475701227,12.3323006227,-34.7401672666,2.15,1.30330987654,1.42894197674,1.09639465062,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.8045259973,11.421548678,-34.6133591048,1.6,0.9699050244,0.936925415996,0.965997074379,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,33.1235856178,10.7188972055,-35.4072151106,1.5,0.909285960375,0.393387576156,0.432633509477,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.9742364375,10.364071543,-36.3656714427,1.75,1.06083362044,0.9031247089,0.85133492331,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,35.6724290108,13.5346185758,-36.7496213538,4.35,2.63692928509,2.44692512834,0.927944917665,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,36.1371002174,11.8064988102,-36.7260557874,4.6,2.78847694515,2.52105110524,0.904096090744,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,35.1210890633,9.65714332215,-36.2982320624,4.2,2.54600068905,2.17626024051,0.854775982531,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,35.8196744692,11.4372117921,-34.8142724885,4.05,2.45507209301,2.39652416456,0.976152256946,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,34.8537513971,12.9059984588,-39.2726521221,4.3,2.60661975308,1.72264290766,0.660872344585,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.5788626805,15.0750843005,-36.480539216,2.0,1.2123812805,2.43030645882,2.00457273459,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.5673761254,12.9677263949,-32.9399495091,2.55,1.54578613264,2.88467966022,1.86615703124,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.4473690384,9.60684650417,-32.4219721666,2.05,1.24269081251,1.43298289051,1.15312906161,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,32.8412012892,8.31730503997,-33.934574051,1.65,1.00021455641,1.49384671773,1.49352627209,1.64964605786,False
HDR-Surface,33.057744252,11.7085274512,-36.5237554579,33.0135696802,8.86895577889,-36.1067358982,2.35,1.42454800459,1.87920872173,1.31916138711,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,43.1798846243,25.1110250133,-21.4980049333,3.1,1.87919098478,0.791449042655,0.421164772004,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,43.5154585907,24.3304020292,-21.5168739118,3.9,2.36414349698,1.00563879887,0.425371302613,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,42.5369032592,22.8300047345,-21.6390214388,2.3,1.39423847258,0.914173384047,0.655679356171,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,43.4014615507,24.1559520546,-20.4485655711,3.05,1.84888145276,1.06463623357,0.575827201891,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,43.7176477061,24.7994187558,-22.5694206583,3.55,2.15197677289,1.31230684223,0.609814594083,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.762593331,25.8778914066,-21.5305273895,1.6,0.9699050244,0.976124864705,1.0064128344,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.7738577941,25.5641669639,-20.6159319097,1.65,1.00021455641,1.12828402781,1.12804199916,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.9266724482,23.9223004866,-19.5683532467,1.6,0.9699050244,1.13679605038,1.17206945194,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.7824996364,23.1572575174,-19.9271525108,1.2,0.7274287683,1.04348307586,1.43448145212,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,42.1242633899,22.5143947336,-21.6859733406,1.6,0.9699050244,1.13406611155,1.16925480642,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,43.0427778289,27.653501332,-21.3577060889,3.55,2.15197677289,1.80925770562,0.840742208938,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,46.1581655007,24.3859879859,-21.3211193174,4.85,2.94002460521,3.50229327956,1.19124624785,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,44.4099565638,22.1712659655,-21.7740549596,4.7,2.84909600918,2.26678925993,0.795617014179,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,43.0695987101,23.6759439421,-17.8715662738,3.2,1.9398100488,2.08143450115,1.0730094436,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,44.3845531808,25.310827672,-24.5767719273,4.75,2.87940554119,2.4132365592,0.838102352962,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.6731075379,27.422412797,-21.5443492011,1.85,1.12145268446,1.69529911423,1.51169918956,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.5949414123,26.1740770485,-18.7493205746,2.75,1.66702426069,2.28555637882,1.37103966194,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.6675875992,23.689881402,-17.9542036854,2.2,1.33361940855,2.06491591067,1.54835472357,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.8078864612,21.3779175931,-18.975752246,1.8,1.09114315245,1.77259794021,1.62453289124,1.64964605786,False
HDR-Surface,42.4213568154,24.4067198602,-21.5082450399,41.9008681765,20.8766801924,-21.6951773433,2.05,1.24269081251,2.11065889115,1.69845859477,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.3116605183,0.718923652294,1.2493251222,1.5,0.909285960375,1.71428665227,1.88531081197,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,31.564283179,-0.0328596990057,1.12239224909,2.65,1.60640519666,1.00088700939,0.623060116756,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,31.1432347294,-1.4288185287,1.27450100808,2.3,1.39423847258,1.48166997789,1.06270914699,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,31.13497289,-0.915290043711,1.92589925395,2.4,1.4548575366,0.987106986001,0.678490478393,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,31.3059137919,-0.701225332135,0.608512779735,2.9,1.75795285673,0.985521408576,0.560607416067,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.035288811,0.801615330093,1.00937028157,1.2,0.7274287683,1.8947585879,2.60473419593,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,29.7538879176,-0.00244197172172,2.62466278304,1.65,1.00021455641,1.50369243547,1.50336987782,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.0336386971,-0.72482039256,2.70935853766,1.35,0.818357364338,1.3907046872,1.69938555918,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.0080467906,-2.14385537351,2.12107134586,1.25,0.757738300313,2.47357219972,3.26441490247,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.2021637223,-2.11071124513,1.42084171456,1.35,0.818357364338,2.33330629273,2.85120705747,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,32.1803358857,1.45343104332,1.0446716083,3.5,2.12166724088,3.05483353926,1.43982688727,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,33.3482546799,-0.964449599535,1.20671992234,4.65,2.81878647716,2.3436998899,0.83145705036,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,31.234316304,-3.67413381833,1.42145168173,3.05,1.84888145276,4.30731307227,2.32968591136,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,32.1524513419,-1.26186513728,3.59947460444,3.65,2.21259583691,2.63201248626,1.18955863622,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,32.2926771726,-0.55277792468,-1.20960843737,3.9,2.36414349698,2.82890069069,1.19658586474,1.64964605786,False
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.097082878,1.90640107746,1.01089451548,1.5,0.909285960375,3.42191435951,3.76329835567,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,29.8734275217,1.08958910801,3.22487547537,1.45,0.878976428363,2.83602253029,3.2265057842,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,29.8414170904,-1.08957267523,4.13479968257,1.55,0.939595492388,2.69408240117,2.8672789759,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.1340799373,-3.11733890911,3.50148118197,1.45,0.878976428363,3.98019984633,4.52822136965,1.64964605786,True
HDR-Surface,30.5541364877,-0.432361453798,1.31585960053,30.2773963627,-3.70659396103,1.32440184087,1.65,1.00021455641,4.32180869099,4.32088161813,1.64964605786,True
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,42.173458576,51.0279904197,40.6729468919,2.15,1.30330987654,1.1343922157,0.870393324041,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.9705033369,50.1771446079,41.0390433369,2.1,1.27300034453,0.827273288527,0.649861009139,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.6659806282,48.6455865322,42.8886058563,1.95,1.18207174849,1.52936537596,1.29380080178,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.5885867389,49.5278236367,41.5980781285,1.85,1.12145268446,0.69619841602,0.620800525663,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.7733796807,50.0012875226,40.6926016727,2.35,1.42454800459,0.645431352129,0.453077993897,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.3744000908,51.7829022852,41.7382751837,1.75,1.06083362044,0.684162005522,0.644928660199,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.1881250489,51.0466944849,41.7852603009,1.85,1.12145268446,0.442372179989,0.394463525851,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.2426980583,49.4057017257,41.8652012121,1.65,1.00021455641,0.699434649392,0.699284613394,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.5944106979,48.2802936283,41.9399990526,1.65,1.00021455641,1.23494561538,1.23468070672,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,40.9644308551,49.8534874555,40.7794137159,1.7,1.03052408843,0.0932837867291,0.0905207241411,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,42.5298266723,53.3355132112,40.7055487749,2.8,1.6973337927,1.97711703948,1.16483690361,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,43.8414897471,49.9760346402,41.2340650315,3.4,2.06104817685,2.5409091082,1.23282373345,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,43.7019102911,48.0313556507,41.5447611298,3.8,2.30352443295,2.63056173923,1.14197257976,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,43.7797077315,49.722966362,41.1044758603,3.75,2.27321490094,2.48370807773,1.09259713048,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,40.7755701711,50.5803516628,36.4068200684,1.75,1.06083362044,2.36997822377,2.23407156232,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,40.8823862975,53.6869211844,39.7017604903,1.75,1.06083362044,1.96981242647,1.8568533166,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.9852448381,52.268281131,43.8791671872,1.95,1.18207174849,1.38798718757,1.1741987653,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,42.0187933708,49.699647699,44.9798362965,2.2,1.33361940855,2.23485474345,1.67578150792,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.9752268273,47.6801578952,44.9659423637,2.45,1.48516706861,2.8644189143,1.92868464083,1.64964605786,False
HDR-Surface,41.0628175726,49.7682467149,40.6944279897,41.5277667957,46.1138493421,42.8555311376,2.0,1.2123812805,2.47262054766,2.03947436952,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,85.3578121205,-14.1872514916,85.7854669133,2.95,1.78826238874,1.09531889307,0.612504574255,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,85.4669859342,-14.9676848801,86.1209096111,3.2,1.9398100488,1.02563774698,0.528731020655,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,84.4568015807,-17.022178573,86.290026449,2.3,1.39423847258,0.892805655383,0.640353621668,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,85.6211502413,-15.0246763005,86.1415119093,3.3,2.00042911283,1.12017393481,0.559966822931,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,84.6150548731,-15.2793584377,83.5100081693,2.0,1.2123812805,0.67388280204,0.555834053922,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.7732470677,-13.4638665984,86.1318992314,1.75,1.06083362044,0.979645155876,0.923467296853,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.9655511087,-14.1908661073,87.1409081666,1.6,0.9699050244,0.722464497515,0.744881693919,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,84.1108075936,-15.2015018043,87.7254389037,1.45,0.878976428363,0.450911289254,0.512995883284,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.8650013964,-16.0991085716,87.6868814991,1.4,0.84866689635,0.458003129424,0.539673612101,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.9710911349,-17.0740757569,86.1854856134,1.8,1.09114315245,0.857948919315,0.786284473663,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,85.6683354573,-12.5451939233,86.480321972,3.35,2.03073864484,1.86134078611,0.916583131383,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,87.5144100811,-14.9393029382,86.7014281365,4.35,2.63692928509,2.35155824036,0.891779030123,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,86.3225636889,-17.8456319262,86.5632806883,4.0,2.424762561,1.97918284973,0.816237796458,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,85.4397725701,-15.4562732056,82.122183363,3.05,1.84888145276,1.30513668534,0.705906094406,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,86.4131491471,-14.6279653266,89.8473732021,4.05,2.45507209301,1.92276754532,0.783181704029,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.5790708534,-11.6141113974,86.3884601444,2.4,1.4548575366,1.96476809009,1.35048830601,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.9813077242,-12.4053000543,89.2343129277,2.35,1.42454800459,1.85314204652,1.30086317944,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.9481676625,-15.0078865808,89.7111818982,1.25,0.757738300313,0.90183485809,1.19016665479,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.6531139365,-17.7225777432,88.8618924857,2.0,1.2123812805,1.15656084196,0.953958016811,1.64964605786,False
HDR-Surface,83.9447459048,-15.3194489328,85.8247709494,83.7076700216,-18.8123284546,86.192631967,2.45,1.48516706861,1.72283115796,1.16002515432,1.64964605786,False
